StudentID,CGPA,Internships,Projects,Workshops_Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,Backlogs,CommunicationScore,TechnicalScore,MockInterviews,GitHub_Repos,CompetitiveCoding,PlacementStatus,PackageLPA
STU1456,5.26,0,3,4,72.5,3.7,1,1,58.2,71.0,1,4.9,52.1,3,4,2,1,10.68
STU1457,8.03,0,1,2,68.0,4.2,1,1,53.5,87.2,0,2.7,57.5,1,5,1,0,0.0
STU1458,7.62,0,5,1,70.1,4.1,0,1,76.6,46.6,0,3.9,28.8,3,2,0,0,0.0
STU1459,8.62,1,2,3,68.8,2.9,0,0,67.7,80.7,0,2.9,77.9,0,2,2,1,14.68
STU1460,7.94,1,0,1,48.1,5.0,1,1,69.4,87.9,0,3.1,62.8,5,1,1,1,10.97
STU1461,7.05,1,3,2,76.4,2.4,1,0,85.8,62.7,0,3.0,60.1,1,2,0,1,13.08
STU1462,5.85,0,1,0,77.5,2.5,1,1,63.7,92.0,2,4.1,60.2,3,3,0,0,0.0
STU1463,6.97,0,4,3,78.2,3.7,0,1,81.3,61.0,1,4.3,65.3,3,8,0,1,11.19
STU1464,6.26,1,4,1,82.2,5.0,1,1,90.1,75.7,0,3.9,76.8,1,4,2,1,13.31
STU1465,6.56,1,5,2,77.1,2.7,0,1,66.5,66.0,2,3.3,64.1,0,5,1,0,0.0
STU1466,7.85,0,2,1,61.8,3.3,1,0,80.8,66.0,0,3.5,40.5,1,3,1,0,0.0
STU1467,9.04,1,2,2,66.9,4.5,1,1,69.1,62.0,1,4.3,75.4,1,1,2,1,13.67
STU1468,7.63,0,3,3,69.4,3.5,1,0,83.1,79.1,0,4.3,74.0,1,2,0,1,12.72
STU1469,5.88,2,1,1,69.6,3.2,0,0,53.1,81.0,2,1.0,68.7,3,2,0,0,0.0
STU1470,7.69,2,2,2,83.0,4.0,1,0,52.3,69.2,3,3.1,84.4,2,4,0,1,13.68
STU1471,8.52,0,2,1,77.7,3.7,1,1,67.3,52.3,1,3.2,65.5,2,3,0,1,14.11
STU1472,6.53,0,0,3,99.2,4.4,1,0,61.3,75.2,3,4.0,85.0,0,6,1,0,0.0
STU1473,7.05,1,2,1,100.0,4.7,0,1,65.8,75.5,0,3.3,90.3,4,9,1,1,15.5
STU1474,7.22,0,4,3,69.2,3.8,1,1,69.4,67.2,2,4.1,75.5,1,3,0,1,12.81
STU1475,6.34,1,4,3,20.0,3.8,0,1,80.6,94.3,0,2.4,51.5,2,5,0,1,9.15
STU1476,7.91,2,0,1,86.6,3.7,1,0,67.1,49.7,0,3.6,62.6,0,4,0,0,0.0
STU1477,7.07,1,0,1,59.9,3.9,0,0,62.1,41.2,1,4.3,87.3,0,2,3,0,0.0
STU1478,7.66,2,1,1,56.0,3.5,0,1,67.8,60.5,1,2.0,38.0,3,7,1,0,0.0
STU1479,6.22,1,4,3,62.0,3.5,0,1,62.8,79.2,0,5.0,57.9,3,2,1,1,11.64
STU1480,6.72,0,1,1,61.3,4.6,0,0,60.8,56.3,0,4.5,58.8,3,5,0,0,0.0
STU1481,7.99,2,3,2,77.2,4.9,0,1,52.6,57.2,0,3.4,49.4,2,3,1,1,12.69
STU1482,6.79,1,1,3,44.6,2.1,1,1,72.8,82.4,0,2.6,80.7,5,3,0,1,11.38
STU1483,9.1,1,3,1,51.8,3.5,0,1,65.2,76.0,0,3.2,71.8,2,3,3,1,13.29
STU1484,6.76,0,2,2,73.1,2.9,1,1,83.6,74.9,0,3.5,52.2,2,6,2,1,10.96
STU1485,7.45,0,3,1,77.3,3.2,0,1,54.6,80.2,0,3.8,75.9,1,1,1,1,13.06
STU1486,8.23,3,1,0,77.6,3.9,1,1,65.5,64.5,3,4.8,62.1,0,1,1,0,0.0
STU1487,5.64,0,3,3,56.2,4.1,1,1,93.8,65.1,1,2.9,49.0,2,3,1,0,0.0
STU1488,5.26,3,1,0,53.3,3.4,0,1,60.7,80.5,0,3.9,52.2,1,1,0,0,0.0
STU1489,5.52,3,3,1,60.4,1.8,1,1,69.2,52.5,3,2.2,72.8,2,4,0,0,0.0
STU1490,8.59,2,4,3,71.6,2.6,0,0,57.4,42.1,1,3.0,81.9,1,5,1,1,15.21
STU1491,6.59,1,1,1,90.3,4.3,1,1,55.8,64.4,0,3.8,56.2,4,6,0,1,12.58
STU1492,10.0,1,4,4,37.3,1.0,1,0,90.6,82.1,0,4.1,74.8,5,5,0,1,12.49
STU1493,6.58,2,2,4,64.7,4.6,0,0,74.1,73.3,0,2.7,93.5,1,7,1,1,13.0
STU1494,7.4,0,1,1,48.0,4.0,0,1,73.6,81.1,0,3.0,42.3,4,5,3,1,10.7
STU1495,8.9,1,2,0,43.2,4.7,0,1,51.6,43.8,0,4.8,71.4,4,7,3,1,11.28
STU1496,9.41,1,1,2,82.5,3.3,0,1,76.3,74.1,0,4.5,80.0,5,2,0,1,15.35
STU1497,9.47,1,3,1,76.2,1.6,1,1,85.9,78.5,0,3.6,63.3,1,3,0,1,14.2
STU1498,8.53,1,3,0,74.7,3.9,1,1,85.8,52.4,1,1.3,87.3,3,10,1,1,15.03
STU1499,8.33,1,1,2,81.8,4.6,0,0,80.0,81.2,0,5.0,100.0,1,4,2,1,15.26
STU1500,7.85,1,2,0,60.8,4.3,0,1,58.4,68.6,1,3.4,71.2,3,6,3,1,12.87
STU1501,8.06,2,4,3,61.5,2.9,0,1,75.8,100.0,0,3.1,60.8,3,0,2,1,12.84
STU1502,6.59,0,4,0,100.0,3.6,0,1,80.0,41.7,3,2.9,82.6,3,6,1,1,14.65
STU1503,6.3,3,2,0,64.3,3.0,1,1,50.5,87.8,0,3.8,80.2,1,4,0,1,14.99
STU1504,7.2,1,5,0,79.0,2.8,0,0,58.5,64.9,2,3.8,19.7,4,2,0,0,0.0
STU1505,7.01,2,2,4,68.1,4.4,1,1,82.7,49.0,2,4.3,65.0,2,0,0,0,0.0
STU1506,6.7,1,2,2,40.3,2.4,0,1,82.5,63.1,1,2.5,57.9,1,2,1,0,0.0
STU1507,7.97,2,4,3,37.3,2.7,0,0,53.4,73.6,1,3.1,72.1,2,7,0,0,0.0
STU1508,8.25,0,2,1,59.3,2.5,1,1,81.5,83.5,0,5.0,61.5,4,4,2,1,11.86
STU1509,7.3,2,2,1,83.8,2.2,1,1,73.1,92.4,3,3.6,63.5,5,7,2,1,14.18
STU1510,8.83,0,2,1,79.8,3.6,1,0,81.4,88.5,0,3.2,49.5,3,3,0,1,12.12
STU1511,5.94,2,4,1,81.7,4.5,1,1,64.4,57.5,0,2.5,78.2,0,7,3,1,14.42
STU1512,6.99,3,4,2,53.2,3.3,1,1,79.7,84.7,0,3.9,94.8,0,3,1,1,14.42
STU1513,6.41,0,2,2,92.2,2.1,0,1,82.1,75.1,0,4.4,49.7,0,2,3,0,0.0
STU1514,5.15,0,2,1,53.5,4.3,1,0,67.8,61.5,1,4.2,39.9,0,2,3,0,0.0
STU1515,7.11,2,2,4,71.2,5.0,1,0,72.2,67.2,2,3.2,65.4,2,10,0,1,13.74
STU1516,7.07,0,2,0,67.8,2.9,0,0,64.2,60.8,0,3.7,64.5,1,3,0,0,0.0
STU1517,8.86,2,1,4,65.4,3.1,1,1,91.8,70.5,3,5.0,86.1,0,2,0,1,14.87
STU1518,7.89,0,3,0,88.1,4.0,0,1,70.6,60.5,0,4.4,42.9,4,0,2,1,12.67
STU1519,6.07,0,2,1,57.4,5.0,0,1,60.9,56.6,0,2.7,55.3,3,2,1,1,9.09
STU1520,9.24,3,2,1,47.8,3.0,1,1,63.4,76.2,0,1.0,26.3,3,6,3,1,13.07
STU1521,8.54,1,1,1,68.3,2.3,1,0,73.5,78.2,1,3.7,89.7,2,4,0,1,14.52
STU1522,7.84,2,1,2,62.0,4.1,1,1,81.0,67.6,0,4.2,69.5,2,4,1,1,11.79
STU1523,6.95,1,4,1,100.0,4.2,0,1,56.0,87.8,0,2.4,56.7,1,7,3,1,12.42
STU1524,6.14,1,2,1,78.1,3.5,1,1,94.2,66.6,0,3.4,41.2,2,4,1,1,13.2
STU1525,6.79,1,1,2,61.9,3.0,1,1,75.7,66.1,0,3.1,42.9,3,6,0,1,11.19
STU1526,8.4,1,2,2,52.2,4.4,0,1,77.6,78.6,1,3.5,72.5,2,3,1,0,0.0
STU1527,9.27,1,2,3,39.8,4.0,1,1,70.8,68.3,0,2.9,45.1,4,9,0,1,12.91
STU1528,8.9,1,0,1,52.6,2.8,1,1,72.2,71.1,0,4.6,66.9,4,1,0,1,13.27
STU1529,6.66,1,2,2,69.7,3.5,1,1,70.2,40.0,0,3.5,100.0,2,5,0,1,14.1
STU1530,5.97,0,2,2,89.4,2.3,0,1,84.2,70.2,0,2.6,58.7,1,4,0,0,0.0
STU1531,7.35,2,2,1,84.8,4.1,0,1,71.9,46.2,0,4.3,47.7,5,2,2,1,13.05
STU1532,5.25,0,2,1,71.4,3.3,1,1,81.2,54.1,0,2.2,71.9,3,3,0,0,0.0
STU1533,7.56,1,2,1,63.2,3.1,1,0,66.8,52.6,1,4.6,42.9,3,3,2,0,0.0
STU1534,7.04,0,5,0,72.0,3.5,1,0,74.3,56.4,0,4.3,96.0,3,1,0,1,12.55
STU1535,6.69,1,2,1,60.2,3.5,0,1,62.4,62.9,0,4.7,90.3,0,4,0,0,0.0
STU1536,5.45,2,1,0,93.8,4.3,1,0,86.6,63.7,0,3.2,62.0,0,10,0,0,0.0
STU1537,7.76,0,1,2,65.2,4.0,1,0,62.0,78.6,0,2.9,48.8,1,4,0,0,0.0
STU1538,6.61,0,2,2,66.7,3.4,0,1,68.1,72.9,0,3.5,57.3,0,4,0,0,0.0
STU1539,5.91,0,3,4,34.8,4.2,1,0,68.2,45.3,0,3.3,59.7,2,0,1,0,0.0
STU1540,4.04,1,1,2,65.1,3.9,1,1,67.8,71.1,0,2.8,71.9,1,1,3,0,0.0
STU1541,7.17,2,3,0,80.5,3.1,0,1,80.7,74.1,1,2.9,83.7,4,4,0,1,13.27
STU1542,9.15,0,0,3,52.0,3.4,0,1,68.2,65.7,0,3.1,46.3,2,9,0,1,11.38
STU1543,9.03,2,2,3,56.7,3.4,1,0,88.7,69.2,1,2.3,83.2,2,6,0,1,14.15
STU1544,6.7,1,3,1,79.9,4.0,1,0,62.2,72.5,0,4.0,76.1,0,3,2,1,12.98
STU1545,6.54,1,2,2,45.9,3.2,1,1,74.0,79.9,0,3.4,55.9,2,4,1,0,0.0
STU1546,7.72,3,2,4,83.9,3.1,0,1,62.7,49.5,1,3.1,45.4,0,4,2,1,14.72
STU1547,6.1,1,1,2,60.0,5.0,0,1,77.1,66.8,0,2.3,67.1,3,4,0,1,12.15
STU1548,7.53,1,3,4,62.2,4.3,1,0,71.8,89.6,0,2.3,45.9,4,4,0,1,11.2
STU1549,8.04,0,0,0,51.1,2.8,1,1,70.1,88.4,1,5.0,83.4,2,5,0,0,0.0
STU1550,8.55,0,4,0,73.7,4.0,0,0,86.3,81.1,2,2.8,44.8,0,0,2,0,0.0
STU1551,7.09,0,1,1,100.0,3.6,1,1,64.1,77.0,3,4.0,74.9,3,8,0,1,13.63
STU1552,6.98,0,4,2,79.7,3.9,0,1,79.0,91.5,1,3.6,63.5,1,1,1,1,12.6
STU1553,6.23,1,2,3,55.0,3.6,0,1,62.8,94.9,2,1.0,54.9,1,3,1,0,0.0
STU1554,6.29,1,3,4,85.0,4.6,0,1,73.4,68.3,0,5.0,63.1,2,7,1,1,12.32
STU1555,6.95,1,2,1,63.2,3.8,0,1,57.7,57.4,0,4.0,84.4,5,3,0,1,13.94
STU1556,7.6,0,4,0,88.6,3.4,1,1,64.0,66.5,0,2.7,43.5,1,1,1,0,0.0
STU1557,8.2,0,1,3,80.1,4.4,1,1,71.0,100.0,0,3.4,57.6,4,2,0,1,12.8
STU1558,6.32,1,1,2,23.9,3.7,1,1,93.8,49.6,0,2.3,51.5,0,4,3,0,0.0
STU1559,8.84,3,2,0,52.9,3.6,1,1,73.2,63.9,1,5.0,64.3,0,1,0,1,15.89
STU1560,6.9,0,0,1,82.2,3.8,1,1,91.9,51.6,0,2.5,52.7,3,3,0,0,0.0
STU1561,7.18,2,1,2,70.3,3.4,1,1,74.6,71.6,1,2.9,33.2,1,3,0,0,0.0
STU1562,6.38,1,4,3,52.6,3.5,1,1,67.4,54.4,0,2.7,46.0,1,5,2,1,10.29
STU1563,4.53,1,5,1,58.5,3.0,1,1,90.5,68.6,0,3.5,94.5,0,1,0,1,12.02
STU1564,8.17,1,2,1,39.4,2.8,1,0,77.2,44.6,0,4.7,69.4,1,4,1,0,0.0
STU1565,8.01,0,4,4,66.7,2.6,1,1,64.3,78.0,0,5.0,68.8,1,3,0,1,12.9
STU1566,6.89,0,2,2,100.0,2.2,0,0,77.6,85.9,0,3.0,59.9,3,4,0,0,0.0
STU1567,7.27,1,1,1,80.1,2.7,1,1,68.5,65.0,1,3.8,64.1,3,2,1,0,0.0
STU1568,7.77,1,3,1,100.0,3.3,1,1,48.1,68.2,0,3.5,57.3,5,4,0,1,13.1
STU1569,5.48,3,3,2,81.2,3.6,1,1,83.2,67.9,0,2.5,74.5,3,4,1,1,13.29
STU1570,6.62,1,5,1,83.4,3.3,0,1,85.1,72.4,1,5.0,66.8,3,1,2,1,13.93
STU1571,8.07,0,1,0,97.6,1.4,1,1,94.1,69.5,0,4.7,43.9,3,6,2,1,13.79
STU1572,5.82,2,3,2,73.7,4.9,1,0,77.1,80.0,0,3.6,69.6,4,6,0,1,12.29
STU1573,7.52,0,0,1,65.2,4.5,0,1,69.0,86.0,0,4.9,20.7,1,1,1,0,0.0
STU1574,5.71,1,1,2,83.5,3.9,1,1,82.0,59.4,0,4.6,72.4,1,4,3,1,12.15
STU1575,7.71,1,0,0,89.8,5.0,0,1,82.2,66.0,1,3.5,39.6,3,4,2,1,11.73
STU1576,7.16,3,5,2,60.8,2.6,0,0,91.7,81.7,2,3.7,63.3,1,0,0,0,0.0
STU1577,5.42,2,4,1,57.2,5.0,1,1,71.5,51.5,1,4.8,43.5,4,3,1,1,9.64
STU1578,8.48,1,3,0,70.1,2.6,1,1,70.0,44.4,0,2.5,65.1,2,8,3,1,13.98
STU1579,6.39,1,2,0,80.5,3.7,1,1,63.4,72.9,1,5.0,75.4,1,4,1,1,13.46
STU1580,6.31,3,2,4,80.0,2.4,1,1,78.4,76.5,0,3.2,92.1,3,7,2,1,13.55
STU1581,7.42,0,1,3,46.6,3.5,0,1,53.4,60.6,0,4.8,37.3,1,4,1,0,0.0
STU1582,8.46,0,1,1,96.7,3.8,0,1,81.3,62.5,0,3.4,82.6,5,0,0,1,14.53
STU1583,6.08,0,2,3,58.4,3.4,0,1,79.1,60.1,1,3.7,67.4,5,1,0,0,0.0
STU1584,7.27,0,3,2,64.0,4.1,0,1,79.0,58.7,1,3.4,56.9,3,5,0,0,0.0
STU1585,7.67,1,2,4,54.5,3.6,1,1,73.7,79.0,1,2.9,78.7,0,4,0,1,13.12
STU1586,7.96,1,0,1,100.0,3.0,1,0,90.4,54.7,1,3.1,60.8,1,1,2,1,13.05
STU1587,7.39,1,0,2,71.6,3.0,0,1,82.5,66.5,0,4.7,77.9,2,4,1,1,13.76
STU1588,6.8,0,1,0,55.2,4.2,0,0,64.7,58.2,0,1.2,47.1,4,5,2,0,0.0
STU1589,6.29,2,2,1,81.0,2.9,1,0,64.9,51.1,1,2.2,53.6,1,5,1,0,0.0
STU1590,7.29,1,4,4,79.5,4.3,0,0,61.4,81.3,1,2.7,82.0,0,2,0,0,0.0
STU1591,6.02,1,3,2,65.2,4.6,1,0,78.6,63.2,1,2.4,91.7,0,2,0,0,0.0
STU1592,4.0,1,4,1,80.6,2.0,1,1,60.0,72.4,0,4.8,64.4,2,8,3,1,11.94
STU1593,7.68,1,2,0,55.6,4.5,0,1,85.0,50.4,1,4.6,14.8,4,6,1,1,11.93
STU1594,8.19,0,2,2,60.6,5.0,0,0,87.9,60.4,0,4.0,61.4,0,3,1,0,0.0
STU1595,4.6,0,1,2,37.8,3.7,1,1,61.5,79.8,1,2.8,65.6,1,6,3,0,0.0
STU1596,6.09,2,4,1,48.1,4.0,0,1,69.8,100.0,0,4.7,60.8,3,2,0,0,0.0
STU1597,7.88,3,3,4,95.1,4.4,0,1,72.2,44.3,3,1.9,71.1,4,2,2,1,14.68
STU1598,9.46,1,1,0,92.6,3.3,0,1,82.6,67.4,0,5.0,56.4,4,2,2,1,16.67
STU1599,7.22,0,2,1,69.0,3.7,1,1,91.3,75.4,1,2.7,80.1,3,1,0,0,0.0
STU1600,6.4,1,2,4,92.9,2.3,1,0,51.8,62.0,0,3.2,44.0,0,6,0,0,0.0
STU1601,7.0,2,3,1,65.6,3.6,0,0,68.2,81.0,0,3.0,87.3,2,4,3,1,12.85
STU1602,8.71,2,4,1,64.3,3.9,1,0,68.8,58.7,0,2.4,92.9,5,2,1,1,15.86
STU1603,6.49,0,2,2,68.8,4.0,1,1,55.2,72.0,1,5.0,48.6,5,6,0,1,12.71
STU1604,6.32,0,2,3,66.1,4.5,1,1,66.2,63.2,0,4.1,48.6,3,5,1,1,11.2
STU1605,6.67,2,0,0,64.8,2.8,0,0,77.1,85.9,0,4.6,72.4,3,1,1,1,13.0
STU1606,6.15,1,0,4,85.2,3.0,1,0,68.7,61.2,3,2.2,43.6,5,4,2,0,0.0
STU1607,7.33,0,1,3,70.3,5.0,1,0,53.5,65.4,1,3.6,56.1,2,5,3,1,11.03
STU1608,8.99,0,0,0,78.7,3.4,0,1,100.0,82.3,0,3.9,84.8,0,5,3,1,14.32
STU1609,7.56,1,3,2,83.5,3.7,0,1,75.2,56.6,0,3.7,78.3,3,5,3,1,14.89
STU1610,6.92,2,3,1,73.8,3.4,0,1,73.3,70.9,0,2.3,100.0,5,2,0,1,13.67
STU1611,6.88,3,1,1,53.4,2.8,0,0,58.8,46.3,2,4.4,68.1,3,3,2,0,0.0
STU1612,5.48,1,4,3,47.7,5.0,0,1,75.1,55.9,1,3.5,54.0,4,6,0,1,9.83
STU1613,8.17,1,1,4,70.2,3.0,1,0,70.0,75.0,2,2.5,65.9,2,6,0,0,0.0
STU1614,7.11,0,2,0,65.4,2.5,1,1,49.3,57.1,0,1.6,62.3,0,2,2,0,0.0
STU1615,7.0,1,1,1,69.3,3.1,0,0,59.2,62.9,1,4.0,62.5,1,0,1,0,0.0
STU1616,10.0,1,2,1,67.8,1.7,1,1,81.5,76.4,0,5.0,64.6,5,6,3,1,12.51
STU1617,7.53,1,1,1,100.0,2.9,1,1,95.3,62.5,0,2.4,48.2,2,3,0,0,0.0
STU1618,6.37,1,2,1,48.0,2.6,1,1,76.4,80.7,1,3.6,70.1,0,3,2,1,11.5
STU1619,6.73,0,2,0,38.2,4.1,1,1,85.2,72.8,0,4.5,39.6,5,3,0,0,0.0
STU1620,8.46,0,5,2,73.0,2.9,0,1,70.1,75.7,0,2.2,52.1,2,3,0,1,13.07
STU1621,7.32,1,0,1,62.4,4.3,1,0,71.0,86.1,2,2.9,62.9,4,3,1,0,0.0
STU1622,5.62,0,1,0,72.7,4.8,1,1,85.1,74.2,0,2.6,24.3,2,4,0,0,0.0
STU1623,8.21,0,0,3,76.8,4.2,1,1,92.0,90.0,0,4.3,78.8,0,1,1,1,12.59
STU1624,6.47,3,3,3,87.3,3.3,1,1,87.6,81.8,1,4.7,28.0,3,9,3,1,13.95
STU1625,9.26,1,0,1,45.4,3.6,0,1,59.2,63.2,3,3.6,77.1,5,7,1,0,0.0
STU1626,8.39,1,4,1,59.6,2.1,0,1,71.2,86.8,1,2.6,41.7,0,7,0,0,0.0
STU1627,6.71,2,2,2,74.4,3.4,1,1,75.3,73.4,0,3.0,57.7,4,6,0,1,12.05
STU1628,8.61,3,2,1,79.6,2.7,1,0,68.9,64.9,0,2.8,74.3,1,4,1,1,15.68
STU1629,7.27,1,2,1,100.0,4.1,1,1,76.7,73.6,0,2.5,100.0,2,2,1,1,15.92
STU1630,8.14,2,1,2,82.3,5.0,0,0,81.8,84.5,1,3.3,67.1,2,0,1,1,14.05
STU1631,7.73,1,1,0,67.1,3.9,1,1,84.0,75.9,0,3.9,29.3,4,1,0,0,0.0
STU1632,6.27,1,2,0,54.6,1.7,1,1,92.2,93.7,2,3.9,82.2,2,3,2,0,0.0
STU1633,6.49,1,2,0,59.5,3.2,1,0,68.0,84.1,0,3.4,60.8,2,4,0,0,0.0
STU1634,8.33,1,1,0,59.1,3.6,0,1,55.6,76.8,0,3.5,66.3,4,10,1,1,11.43
STU1635,6.83,1,1,0,77.8,3.6,0,1,76.3,56.7,1,3.3,75.0,0,3,1,0,0.0
STU1636,6.76,1,5,4,71.9,2.8,1,1,94.6,67.7,1,2.2,24.9,0,4,0,0,0.0
STU1637,6.15,0,0,1,48.1,3.7,1,0,66.3,70.9,1,3.6,65.1,0,4,2,0,0.0
STU1638,7.67,1,4,0,61.5,2.4,1,1,80.2,79.1,3,2.8,57.6,3,2,1,0,0.0
STU1639,9.47,0,3,1,81.2,2.6,1,1,80.3,78.3,3,2.1,87.0,2,7,1,1,15.13
STU1640,6.03,1,1,4,73.3,4.1,1,1,74.3,72.2,3,3.8,78.1,4,4,1,1,12.86
STU1641,7.23,1,1,2,76.5,2.6,0,1,72.1,71.6,2,2.8,35.7,2,2,3,0,0.0
STU1642,8.75,2,1,1,73.7,4.0,0,0,60.9,79.4,1,3.6,87.7,1,7,1,1,14.93
STU1643,7.11,2,3,3,92.4,2.3,0,1,44.6,58.8,1,4.2,73.1,4,4,0,1,14.18
STU1644,7.7,2,3,1,71.5,5.0,0,1,58.7,92.0,0,2.5,37.1,1,3,0,1,12.45
STU1645,6.03,1,3,1,62.2,2.8,1,1,67.3,43.4,0,3.5,66.0,5,4,0,1,12.03
STU1646,7.67,2,4,1,54.3,3.3,1,0,85.2,88.9,0,1.7,83.6,1,5,0,1,13.26
STU1647,6.99,1,3,1,71.7,3.8,0,1,70.8,69.4,0,4.9,43.1,1,2,3,1,11.87
STU1648,8.28,0,1,1,31.4,3.0,1,1,65.8,83.0,0,2.1,89.8,2,6,1,0,0.0
STU1649,8.51,0,1,2,65.2,3.6,1,1,61.3,74.7,0,2.9,37.8,0,8,2,0,0.0
STU1650,10.0,0,4,1,64.9,4.0,1,1,79.9,74.5,2,4.7,50.8,0,4,0,1,12.63
STU1651,7.84,1,1,2,47.5,4.4,0,1,88.3,77.2,2,3.2,48.0,2,4,1,0,0.0
STU1652,7.56,1,0,0,54.1,4.2,1,1,84.8,80.5,0,2.3,89.8,1,6,3,1,12.67
STU1653,7.41,2,3,0,80.1,3.3,0,0,79.3,65.7,0,4.1,56.2,0,3,0,1,13.83
STU1654,6.81,0,2,1,71.5,3.4,1,1,54.3,83.5,2,4.1,44.1,1,10,1,0,0.0
STU1655,7.57,0,4,4,69.5,5.0,1,1,67.8,55.9,2,2.8,73.0,2,4,3,1,12.2
STU1656,6.88,3,3,1,72.6,4.4,0,1,95.4,69.9,3,2.9,76.9,2,3,3,1,15.09
STU1657,7.39,0,0,2,69.4,2.7,1,0,85.5,80.9,3,3.0,77.0,0,4,2,0,0.0
STU1658,8.65,1,4,1,86.6,3.6,1,1,53.5,82.9,3,3.2,60.1,2,4,2,1,14.46
STU1659,6.09,1,1,0,69.9,3.2,1,0,71.3,76.0,0,1.6,69.6,3,1,1,0,0.0
STU1660,8.45,1,2,0,46.1,3.4,1,0,76.4,64.9,0,3.2,53.3,3,5,0,0,0.0
STU1661,8.65,0,2,1,92.5,2.4,0,1,62.9,81.7,1,5.0,95.1,2,4,2,1,14.29
STU1662,7.07,0,0,0,73.6,3.1,0,1,44.3,61.3,0,2.5,85.6,0,5,3,0,0.0
STU1663,4.87,0,2,0,59.2,5.0,1,0,73.2,92.8,2,2.8,84.5,2,2,1,0,0.0
STU1664,6.53,1,1,3,49.2,4.0,0,1,62.5,68.9,0,2.3,79.3,4,4,0,1,12.94
STU1665,8.63,1,2,0,73.9,1.3,1,1,62.6,50.0,1,4.0,74.4,2,5,1,1,13.14
STU1666,7.17,0,2,2,66.2,4.6,0,1,67.7,54.5,0,4.5,42.6,1,9,1,1,9.54
STU1667,6.1,1,3,1,91.6,4.5,0,0,70.4,70.6,0,4.5,76.4,0,6,0,0,0.0
STU1668,6.64,2,4,2,62.8,3.2,1,1,71.9,71.8,0,2.2,67.1,5,6,2,1,12.13
STU1669,8.12,0,1,2,55.4,4.1,0,1,61.4,95.6,3,3.9,87.7,3,2,1,0,0.0
STU1670,7.8,1,2,1,81.4,2.7,1,0,69.4,56.5,0,4.8,79.5,1,6,1,1,14.45
STU1671,6.94,1,2,1,81.9,3.1,1,1,50.9,70.5,3,3.9,74.9,1,2,0,0,0.0
STU1672,6.8,0,1,2,70.5,4.8,1,1,75.7,56.2,2,3.9,34.7,4,2,0,0,0.0
STU1673,6.77,1,3,3,78.1,3.3,1,0,40.0,63.6,1,3.0,63.4,1,1,1,0,0.0
STU1674,6.19,1,3,0,67.4,1.8,0,1,68.5,91.9,1,3.6,55.0,2,6,1,0,0.0
STU1675,8.98,2,1,0,71.5,3.4,1,1,83.0,55.2,1,4.6,69.5,3,1,0,1,13.2
STU1676,6.85,2,2,3,85.5,3.4,1,1,59.3,77.6,0,3.7,57.5,2,1,0,1,14.19
STU1677,8.54,1,1,1,77.4,4.6,1,1,80.6,75.1,0,2.2,60.0,0,2,0,1,12.89
STU1678,8.87,2,3,2,65.5,3.5,1,1,85.9,69.7,2,3.0,73.3,1,4,1,0,0.0
STU1679,8.3,1,1,1,88.3,3.1,1,1,40.0,76.8,1,4.5,57.2,4,6,3,1,12.72
STU1680,6.73,1,5,0,32.5,4.4,1,1,70.2,54.9,0,3.7,67.2,2,3,2,1,10.53
STU1681,7.64,1,3,2,98.8,3.6,1,1,40.0,91.5,1,3.5,37.7,4,4,2,1,12.89
STU1682,7.17,0,2,2,42.4,2.8,0,0,70.6,95.0,0,2.9,50.0,2,2,1,0,0.0
STU1683,6.21,2,2,1,58.6,4.5,0,0,71.9,70.6,0,4.5,76.8,5,2,1,1,11.53
STU1684,7.56,1,4,1,67.4,3.7,1,1,42.2,100.0,0,5.0,42.9,4,1,0,1,12.27
STU1685,5.9,1,2,3,65.8,3.5,0,0,95.1,64.8,0,4.6,87.4,2,3,2,1,11.65
STU1686,8.51,3,1,2,83.1,3.7,0,1,75.4,75.2,0,4.8,82.5,1,4,1,1,14.92
STU1687,6.69,0,2,0,52.1,2.5,0,1,61.8,88.6,0,3.1,60.2,3,2,2,0,0.0
STU1688,7.42,1,4,2,71.9,3.0,1,1,89.6,64.0,0,2.9,100.0,3,6,1,1,15.38
STU1689,7.51,0,3,2,59.3,3.5,0,1,50.5,52.0,0,3.3,87.4,2,9,0,1,13.25
STU1690,6.92,2,3,3,72.4,3.3,1,1,57.2,49.0,0,3.4,47.9,4,1,0,1,12.09
STU1691,7.85,2,4,2,67.0,4.6,0,0,44.4,96.8,0,4.8,78.4,1,0,2,1,13.02
STU1692,6.68,1,4,0,69.4,3.7,1,1,93.6,63.1,0,4.5,66.2,1,5,0,1,12.28
STU1693,8.16,1,4,2,59.8,4.3,1,1,76.0,67.6,0,3.9,51.0,3,2,0,1,12.3
STU1694,5.72,1,0,2,60.3,3.5,1,1,79.9,55.5,0,2.0,45.7,1,3,3,0,0.0
STU1695,7.34,2,2,0,72.3,4.5,0,0,75.6,82.3,0,1.8,82.9,2,3,1,1,11.74
STU1696,9.33,1,3,1,82.2,3.9,1,0,78.9,59.8,2,3.6,54.2,5,7,0,1,13.59
STU1697,6.1,1,3,1,59.0,3.5,1,1,72.9,63.6,0,4.2,63.2,3,4,0,1,10.17
STU1698,6.45,3,3,2,55.0,3.5,1,1,75.3,73.9,0,3.3,48.4,5,0,0,1,12.16
